idx,subset,t2_feasible,t1_feasible,t1_sols,matched,extra,missed,category
718,"(1, 2, 11, 15, 18)",False,False,0,0,0,0,agree_infeasible
719,"(1, 2, 11, 15, 19)",False,False,0,0,0,0,agree_infeasible
720,"(1, 2, 11, 15, 20)",False,False,0,0,0,0,agree_infeasible
721,"(1, 2, 11, 16, 17)",False,False,0,0,0,0,agree_infeasible
722,"(1, 2, 11, 16, 18)",False,False,0,0,0,0,agree_infeasible
723,"(1, 2, 11, 16, 19)",False,False,0,0,0,0,agree_infeasible
724,"(1, 2, 11, 16, 20)",True,True,1,1,0,0,agree_feasible
725,"(1, 2, 11, 17, 18)",False,False,0,0,0,0,agree_infeasible
726,"(1, 2, 11, 17, 19)",False,False,0,0,0,0,agree_infeasible
727,"(1, 2, 11, 17, 20)",False,False,0,0,0,0,agree_infeasible
728,"(1, 2, 11, 18, 19)",False,False,0,0,0,0,agree_infeasible
729,"(1, 2, 11, 18, 20)",False,False,0,0,0,0,agree_infeasible
730,"(1, 2, 11, 19, 20)",False,False,0,0,0,0,agree_infeasible
731,"(1, 2, 12, 13, 14)",False,False,0,0,0,0,agree_infeasible
732,"(1, 2, 12, 13, 15)",False,False,0,0,0,0,agree_infeasible
733,"(1, 2, 12, 13, 16)",False,False,0,0,0,0,agree_infeasible
734,"(1, 2, 12, 13, 17)",False,False,0,0,0,0,agree_infeasible
735,"(1, 2, 12, 13, 18)",False,False,0,0,0,0,agree_infeasible
736,"(1, 2, 12, 13, 19)",False,False,0,0,0,0,agree_infeasible
737,"(1, 2, 12, 13, 20)",False,False,0,0,0,0,agree_infeasible
738,"(1, 2, 12, 14, 15)",False,False,0,0,0,0,agree_infeasible
739,"(1, 2, 12, 14, 16)",False,False,0,0,0,0,agree_infeasible
740,"(1, 2, 12, 14, 17)",False,False,0,0,0,0,agree_infeasible
741,"(1, 2, 12, 14, 18)",False,False,0,0,0,0,agree_infeasible
742,"(1, 2, 12, 14, 19)",False,False,0,0,0,0,agree_infeasible
743,"(1, 2, 12, 14, 20)",False,False,0,0,0,0,agree_infeasible
744,"(1, 2, 12, 15, 16)",False,False,0,0,0,0,agree_infeasible
745,"(1, 2, 12, 15, 17)",False,False,0,0,0,0,agree_infeasible
746,"(1, 2, 12, 15, 18)",False,False,0,0,0,0,agree_infeasible
747,"(1, 2, 12, 15, 19)",False,False,0,0,0,0,agree_infeasible
748,"(1, 2, 12, 15, 20)",False,False,0,0,0,0,agree_infeasible
749,"(1, 2, 12, 16, 17)",False,False,0,0,0,0,agree_infeasible
750,"(1, 2, 12, 16, 18)",False,False,0,0,0,0,agree_infeasible
751,"(1, 2, 12, 16, 19)",False,False,0,0,0,0,agree_infeasible
752,"(1, 2, 12, 16, 20)",False,False,0,0,0,0,agree_infeasible
753,"(1, 2, 12, 17, 18)",False,False,0,0,0,0,agree_infeasible
754,"(1, 2, 12, 17, 19)",False,False,0,0,0,0,agree_infeasible
755,"(1, 2, 12, 17, 20)",False,False,0,0,0,0,agree_infeasible
756,"(1, 2, 12, 18, 19)",False,False,0,0,0,0,agree_infeasible
757,"(1, 2, 12, 18, 20)",False,False,0,0,0,0,agree_infeasible
758,"(1, 2, 12, 19, 20)",False,False,0,0,0,0,agree_infeasible
759,"(1, 2, 13, 14, 15)",False,False,0,0,0,0,agree_infeasible
760,"(1, 2, 13, 14, 16)",False,False,0,0,0,0,agree_infeasible
761,"(1, 2, 13, 14, 17)",False,False,0,0,0,0,agree_infeasible
762,"(1, 2, 13, 14, 18)",False,False,0,0,0,0,agree_infeasible
763,"(1, 2, 13, 14, 19)",False,False,0,0,0,0,agree_infeasible
764,"(1, 2, 13, 14, 20)",False,False,0,0,0,0,agree_infeasible
765,"(1, 2, 13, 15, 16)",False,False,0,0,0,0,agree_infeasible
766,"(1, 2, 13, 15, 17)",False,False,0,0,0,0,agree_infeasible
767,"(1, 2, 13, 15, 18)",False,False,0,0,0,0,agree_infeasible
768,"(1, 2, 13, 15, 19)",False,False,0,0,0,0,agree_infeasible
769,"(1, 2, 13, 15, 20)",False,False,0,0,0,0,agree_infeasible
770,"(1, 2, 13, 16, 17)",False,False,0,0,0,0,agree_infeasible
771,"(1, 2, 13, 16, 18)",False,False,0,0,0,0,agree_infeasible
772,"(1, 2, 13, 16, 19)",False,False,0,0,0,0,agree_infeasible
773,"(1, 2, 13, 16, 20)",False,False,0,0,0,0,agree_infeasible
774,"(1, 2, 13, 17, 18)",False,False,0,0,0,0,agree_infeasible
775,"(1, 2, 13, 17, 19)",False,False,0,0,0,0,agree_infeasible
776,"(1, 2, 13, 17, 20)",False,False,0,0,0,0,agree_infeasible
777,"(1, 2, 13, 18, 19)",False,False,0,0,0,0,agree_infeasible
778,"(1, 2, 13, 18, 20)",False,False,0,0,0,0,agree_infeasible
779,"(1, 2, 13, 19, 20)",False,False,0,0,0,0,agree_infeasible
780,"(1, 2, 14, 15, 16)",False,False,0,0,0,0,agree_infeasible
781,"(1, 2, 14, 15, 17)",False,False,0,0,0,0,agree_infeasible
782,"(1, 2, 14, 15, 18)",False,False,0,0,0,0,agree_infeasible
783,"(1, 2, 14, 15, 19)",False,False,0,0,0,0,agree_infeasible
784,"(1, 2, 14, 15, 20)",False,False,0,0,0,0,agree_infeasible
785,"(1, 2, 14, 16, 17)",False,False,0,0,0,0,agree_infeasible
786,"(1, 2, 14, 16, 18)",False,False,0,0,0,0,agree_infeasible
787,"(1, 2, 14, 16, 19)",False,False,0,0,0,0,agree_infeasible
788,"(1, 2, 14, 16, 20)",False,False,0,0,0,0,agree_infeasible
789,"(1, 2, 14, 17, 18)",False,False,0,0,0,0,agree_infeasible
790,"(1, 2, 14, 17, 19)",False,False,0,0,0,0,agree_infeasible
791,"(1, 2, 14, 17, 20)",False,False,0,0,0,0,agree_infeasible
792,"(1, 2, 14, 18, 19)",False,False,0,0,0,0,agree_infeasible
793,"(1, 2, 14, 18, 20)",False,False,0,0,0,0,agree_infeasible
794,"(1, 2, 14, 19, 20)",False,False,0,0,0,0,agree_infeasible
795,"(1, 2, 15, 16, 17)",False,False,0,0,0,0,agree_infeasible
796,"(1, 2, 15, 16, 18)",False,False,0,0,0,0,agree_infeasible
797,"(1, 2, 15, 16, 19)",False,False,0,0,0,0,agree_infeasible
798,"(1, 2, 15, 16, 20)",False,False,0,0,0,0,agree_infeasible
799,"(1, 2, 15, 17, 18)",False,False,0,0,0,0,agree_infeasible
800,"(1, 2, 15, 17, 19)",False,False,0,0,0,0,agree_infeasible
801,"(1, 2, 15, 17, 20)",False,False,0,0,0,0,agree_infeasible
802,"(1, 2, 15, 18, 19)",False,False,0,0,0,0,agree_infeasible
803,"(1, 2, 15, 18, 20)",False,False,0,0,0,0,agree_infeasible
804,"(1, 2, 15, 19, 20)",False,False,0,0,0,0,agree_infeasible
805,"(1, 2, 16, 17, 18)",False,False,0,0,0,0,agree_infeasible
806,"(1, 2, 16, 17, 19)",False,False,0,0,0,0,agree_infeasible
807,"(1, 2, 16, 17, 20)",False,False,0,0,0,0,agree_infeasible
808,"(1, 2, 16, 18, 19)",False,False,0,0,0,0,agree_infeasible
809,"(1, 2, 16, 18, 20)",True,True,1,1,0,0,agree_feasible
810,"(1, 2, 16, 19, 20)",True,True,1,1,0,0,agree_feasible
811,"(1, 2, 17, 18, 19)",False,False,0,0,0,0,agree_infeasible
812,"(1, 2, 17, 18, 20)",False,False,0,0,0,0,agree_infeasible
813,"(1, 2, 17, 19, 20)",False,False,0,0,0,0,agree_infeasible
814,"(1, 2, 18, 19, 20)",False,False,0,0,0,0,agree_infeasible
